======================================================================
Latent COT Dynamical Systems Analysis
======================================================================
Output directory: results\coconut_gpt2\20260415_164805

[Step 1] Loading model...
Loaded coconut model from checkpoints/coconut

[Step 2] Running inference on dataset...
Map:   0%|          | 0/1319 [00:00<?, ? examples/s]Map: 100%|##########| 1319/1319 [00:00<00:00, 54680.92 examples/s]

GSM8K concept distribution (full test split, 1319 rows):
  Geometry                      : 21
  Rates & Speed                 : 105
  Percentages & Ratios          : 188
  Money & Pricing               : 423
  Fractions & Decimals          : 172
  Multiplication & Division     : 25
  Arithmetic & Multi-step       : 385
  WARNING: concept 'Geometry' has only 21 samples (quota=500); using all 21
  WARNING: concept 'Rates & Speed' has only 105 samples (quota=500); using all 105
  WARNING: concept 'Percentages & Ratios' has only 188 samples (quota=500); using all 188
  WARNING: concept 'Money & Pricing' has only 423 samples (quota=500); using all 423
  WARNING: concept 'Fractions & Decimals' has only 172 samples (quota=500); using all 172
  WARNING: concept 'Multiplication & Division' has only 25 samples (quota=500); using all 25
  WARNING: concept 'Arithmetic & Multi-step' has only 385 samples (quota=500); using all 385

Stratified sample counts (total=1319):
  Geometry                      : 21
  Rates & Speed                 : 105
  Percentages & Ratios          : 188
  Money & Pricing               : 423
  Fractions & Decimals          : 172
  Multiplication & Division     : 25
  Arithmetic & Multi-step       : 385
[1/1319] Label=Arithmetic & Multi-step      Expected=4.0, Predicted=3.0, Correct=False, Latent shape=torch.Size([6, 768])
[1088/1319] Label=Arithmetic & Multi-step      Expected=842.0, Predicted=898.0, Correct=False, Latent shape=torch.Size([6, 768])
[1089/1319] Label=Money & Pricing              Expected=22.0, Predicted=22.0, Correct=True, Latent shape=torch.Size([6, 768])
[1090/1319] Label=Fractions & Decimals         Expected=2450.0, Predicted=110.0, Correct=False, Latent shape=torch.Size([6, 768])
[1091/1319] Label=Money & Pricing              Expected=120.0, Predicted=230.0, Correct=False, Latent shape=torch.Size([6, 768])
[1092/1319] Label=Arithmetic & Multi-step      Expected=3430.0, Predicted=260.0, Correct=False, Latent shape=torch.Size([6, 768])
[1093/1319] Label=Money & Pricing              Expected=159.0, Predicted=159.0, Correct=True, Latent shape=torch.Size([6, 768])
[1094/1319] Label=Fractions & Decimals         Expected=27.0, Predicted=27.0, Correct=True, Latent shape=torch.Size([6, 768])
[1095/1319] Label=Money & Pricing              Expected=162000.0, Predicted=18000.0, Correct=False, Latent shape=torch.Size([6, 768])
[1096/1319] Label=Fractions & Decimals         Expected=18.0, Predicted=8.0, Correct=False, Latent shape=torch.Size([6, 768])
[1097/1319] Label=Money & Pricing              Expected=40.0, Predicted=20.0, Correct=False, Latent shape=torch.Size([6, 768])
[1098/1319] Label=Money & Pricing              Expected=45.0, Predicted=45.0, Correct=True, Latent shape=torch.Size([6, 768])
[1099/1319] Label=Percentages & Ratios         Expected=84.0, Predicted=16.0, Correct=False, Latent shape=torch.Size([6, 768])
[1100/1319] Label=Rates & Speed                Expected=105.0, Predicted=525.0, Correct=False, Latent shape=torch.Size([6, 768])
[1101/1319] Label=Percentages & Ratios         Expected=26.0, Predicted=26.0, Correct=True, Latent shape=torch.Size([6, 768])
[1102/1319] Label=Money & Pricing              Expected=5.0, Predicted=3.5, Correct=False, Latent shape=torch.Size([6, 768])
[1103/1319] Label=Money & Pricing              Expected=520.0, Predicted=312.0, Correct=False, Latent shape=torch.Size([6, 768])
[1104/1319] Label=Arithmetic & Multi-step      Expected=27.0, Predicted=27.0, Correct=True, Latent shape=torch.Size([6, 768])
[1105/1319] Label=Arithmetic & Multi-step      Expected=14.0, Predicted=14.0, Correct=True, Latent shape=torch.Size([6, 768])
[1106/1319] Label=Percentages & Ratios         Expected=125.0, Predicted=750.0, Correct=False, Latent shape=torch.Size([6, 768])
[1107/1319] Label=Money & Pricing              Expected=120.0, Predicted=180.0, Correct=False, Latent shape=torch.Size([6, 768])
[1108/1319] Label=Arithmetic & Multi-step      Expected=24.0, Predicted=24.0, Correct=True, Latent shape=torch.Size([6, 768])
[1109/1319] Label=Arithmetic & Multi-step      Expected=20.0, Predicted=24.0, Correct=False, Latent shape=torch.Size([6, 768])
[1110/1319] Label=Arithmetic & Multi-step      Expected=98.0, Predicted=106.0, Correct=False, Latent shape=torch.Size([6, 768])
[1111/1319] Label=Multiplication & Division    Expected=16.0, Predicted=16.0, Correct=True, Latent shape=torch.Size([6, 768])
[1112/1319] Label=Money & Pricing              Expected=5.0, Predicted=21.0, Correct=False, Latent shape=torch.Size([6, 768])
[1113/1319] Label=Money & Pricing              Expected=500.0, Predicted=500.0, Correct=True, Latent shape=torch.Size([6, 768])
[1114/1319] Label=Rates & Speed                Expected=750.0, Predicted=75.0, Correct=False, Latent shape=torch.Size([6, 768])
[1115/1319] Label=Percentages & Ratios         Expected=118000.0, Predicted=250000.0, Correct=False, Latent shape=torch.Size([6, 768])
[1116/1319] Label=Fractions & Decimals         Expected=3.0, Predicted=3.0, Correct=True, Latent shape=torch.Size([6, 768])
[1117/1319] Label=Fractions & Decimals         Expected=47.0, Predicted=49.0, Correct=False, Latent shape=torch.Size([6, 768])
[1118/1319] Label=Arithmetic & Multi-step      Expected=22.0, Predicted=22.0, Correct=True, Latent shape=torch.Size([6, 768])
[1119/1319] Label=Money & Pricing              Expected=1128.0, Predicted=648.0, Correct=False, Latent shape=torch.Size([6, 768])
[1120/1319] Label=Money & Pricing              Expected=105.0, Predicted=200.0, Correct=False, Latent shape=torch.Size([6, 768])
[1121/1319] Label=Percentages & Ratios         Expected=1.0, Predicted=5.0, Correct=False, Latent shape=torch.Size([6, 768])
[1122/1319] Label=Fractions & Decimals         Expected=45.0, Predicted=17.0, Correct=False, Latent shape=torch.Size([6, 768])
[1123/1319] Label=Money & Pricing              Expected=14.0, Predicted=9.5, Correct=False, Latent shape=torch.Size([6, 768])
[1124/1319] Label=Fractions & Decimals         Expected=23.0, Predicted=23.0, Correct=True, Latent shape=torch.Size([6, 768])
[1125/1319] Label=Arithmetic & Multi-step      Expected=87.0, Predicted=99.0, Correct=False, Latent shape=torch.Size([6, 768])
[1126/1319] Label=Money & Pricing              Expected=50.0, Predicted=50.0, Correct=True, Latent shape=torch.Size([6, 768])
[1127/1319] Label=Money & Pricing              Expected=20.0, Predicted=20.0, Correct=True, Latent shape=torch.Size([6, 768])
[1128/1319] Label=Rates & Speed                Expected=270.0, Predicted=270.0, Correct=True, Latent shape=torch.Size([6, 768])
[1129/1319] Label=Arithmetic & Multi-step      Expected=34.0, Predicted=32.0, Correct=False, Latent shape=torch.Size([6, 768])
[1130/1319] Label=Money & Pricing              Expected=26.0, Predicted=4.0, Correct=False, Latent shape=torch.Size([6, 768])
[1131/1319] Label=Arithmetic & Multi-step      Expected=6277.0, Predicted=7488.0, Correct=False, Latent shape=torch.Size([6, 768])
[1132/1319] Label=Money & Pricing              Expected=85.0, Predicted=75.0, Correct=False, Latent shape=torch.Size([6, 768])
[1133/1319] Label=Money & Pricing              Expected=104.0, Predicted=80.0, Correct=False, Latent shape=torch.Size([6, 768])
[1134/1319] Label=Percentages & Ratios         Expected=2.0, Predicted=6.0, Correct=False, Latent shape=torch.Size([6, 768])
[1135/1319] Label=Money & Pricing              Expected=40.0, Predicted=0.0, Correct=False, Latent shape=torch.Size([6, 768])
[1136/1319] Label=Fractions & Decimals         Expected=10.0, Predicted=30.0, Correct=False, Latent shape=torch.Size([6, 768])
[1137/1319] Label=Arithmetic & Multi-step      Expected=5.0, Predicted=5.0, Correct=True, Latent shape=torch.Size([6, 768])
[1138/1319] Label=Rates & Speed                Expected=110.0, Predicted=110.0, Correct=True, Latent shape=torch.Size([6, 768])
[1139/1319] Label=Money & Pricing              Expected=12.0, Predicted=3.6, Correct=False, Latent shape=torch.Size([6, 768])
[1140/1319] Label=Percentages & Ratios         Expected=160.0, Predicted=160.0, Correct=True, Latent shape=torch.Size([6, 768])
[1141/1319] Label=Money & Pricing              Expected=10.0, Predicted=10.0, Correct=True, Latent shape=torch.Size([6, 768])
[1142/1319] Label=Money & Pricing              Expected=7.0, Predicted=7.0, Correct=True, Latent shape=torch.Size([6, 768])
[1143/1319] Label=Arithmetic & Multi-step      Expected=595.0, Predicted=525.0, Correct=False, Latent shape=torch.Size([6, 768])
[1144/1319] Label=Money & Pricing              Expected=224000.0, Predicted=4800.0, Correct=False, Latent shape=torch.Size([6, 768])
[1145/1319] Label=Arithmetic & Multi-step      Expected=240.0, Predicted=240.0, Correct=True, Latent shape=torch.Size([6, 768])
[1146/1319] Label=Money & Pricing              Expected=5.0, Predicted=5.0, Correct=True, Latent shape=torch.Size([6, 768])
[1147/1319] Label=Money & Pricing              Expected=38.0, Predicted=38.0, Correct=True, Latent shape=torch.Size([6, 768])
[1148/1319] Label=Fractions & Decimals         Expected=27.0, Predicted=27.0, Correct=True, Latent shape=torch.Size([6, 768])
[1149/1319] Label=Percentages & Ratios         Expected=240000.0, Predicted=240000.0, Correct=True, Latent shape=torch.Size([6, 768])
[1150/1319] Label=Money & Pricing              Expected=300.0, Predicted=300.0, Correct=True, Latent shape=torch.Size([6, 768])
[1151/1319] Label=Percentages & Ratios         Expected=70.0, Predicted=92.0, Correct=False, Latent shape=torch.Size([6, 768])
[1152/1319] Label=Money & Pricing              Expected=36.0, Predicted=82.0, Correct=False, Latent shape=torch.Size([6, 768])
[1153/1319] Label=Money & Pricing              Expected=25.0, Predicted=25.0, Correct=True, Latent shape=torch.Size([6, 768])
[1154/1319] Label=Fractions & Decimals         Expected=48.0, Predicted=10.0, Correct=False, Latent shape=torch.Size([6, 768])
[1155/1319] Label=Arithmetic & Multi-step      Expected=90.0, Predicted=90.0, Correct=True, Latent shape=torch.Size([6, 768])
[1156/1319] Label=Arithmetic & Multi-step      Expected=4.0, Predicted=4.0, Correct=True, Latent shape=torch.Size([6, 768])
[1157/1319] Label=Percentages & Ratios         Expected=60.0, Predicted=40.0, Correct=False, Latent shape=torch.Size([6, 768])
[1158/1319] Label=Money & Pricing              Expected=120.0, Predicted=192.0, Correct=False, Latent shape=torch.Size([6, 768])
[1159/1319] Label=Percentages & Ratios         Expected=90.0, Predicted=43.0, Correct=False, Latent shape=torch.Size([6, 768])
[1160/1319] Label=Arithmetic & Multi-step      Expected=1.0, Predicted=3.0, Correct=False, Latent shape=torch.Size([6, 768])
[1161/1319] Label=Money & Pricing              Expected=12.0, Predicted=9.6, Correct=False, Latent shape=torch.Size([6, 768])
[1162/1319] Label=Money & Pricing              Expected=16.0, Predicted=80.0, Correct=False, Latent shape=torch.Size([6, 768])
[1163/1319] Label=Rates & Speed                Expected=18.0, Predicted=45.0, Correct=False, Latent shape=torch.Size([6, 768])
[1164/1319] Label=Arithmetic & Multi-step      Expected=60.0, Predicted=60.0, Correct=True, Latent shape=torch.Size([6, 768])
[1165/1319] Label=Geometry                     Expected=98.0, Predicted=1260.0, Correct=False, Latent shape=torch.Size([6, 768])
[1166/1319] Label=Arithmetic & Multi-step      Expected=48.0, Predicted=200.0, Correct=False, Latent shape=torch.Size([6, 768])
[1167/1319] Label=Arithmetic & Multi-step      Expected=160.0, Predicted=120.0, Correct=False, Latent shape=torch.Size([6, 768])
[1168/1319] Label=Money & Pricing              Expected=14.0, Predicted=14.0, Correct=True, Latent shape=torch.Size([6, 768])
[1169/1319] Label=Fractions & Decimals         Expected=120.0, Predicted=100.0, Correct=False, Latent shape=torch.Size([6, 768])
[1170/1319] Label=Money & Pricing              Expected=75.0, Predicted=25.0, Correct=False, Latent shape=torch.Size([6, 768])
[1171/1319] Label=Arithmetic & Multi-step      Expected=25.0, Predicted=25.0, Correct=True, Latent shape=torch.Size([6, 768])
[1172/1319] Label=Money & Pricing              Expected=120.0, Predicted=120.0, Correct=True, Latent shape=torch.Size([6, 768])
[1173/1319] Label=Arithmetic & Multi-step      Expected=60.0, Predicted=140.0, Correct=False, Latent shape=torch.Size([6, 768])
[1174/1319] Label=Money & Pricing              Expected=7.0, Predicted=7.0, Correct=True, Latent shape=torch.Size([6, 768])
[1175/1319] Label=Arithmetic & Multi-step      Expected=72000.0, Predicted=1200.0, Correct=False, Latent shape=torch.Size([6, 768])
[1176/1319] Label=Money & Pricing              Expected=20.0, Predicted=55.0, Correct=False, Latent shape=torch.Size([6, 768])
[1177/1319] Label=Money & Pricing              Expected=1800.0, Predicted=54.0, Correct=False, Latent shape=torch.Size([6, 768])
[1178/1319] Label=Money & Pricing              Expected=220.0, Predicted=220.0, Correct=True, Latent shape=torch.Size([6, 768])
[1179/1319] Label=Percentages & Ratios         Expected=91.0, Predicted=33.0, Correct=False, Latent shape=torch.Size([6, 768])
[1180/1319] Label=Arithmetic & Multi-step      Expected=15.0, Predicted=15.0, Correct=True, Latent shape=torch.Size([6, 768])
[1181/1319] Label=Money & Pricing              Expected=200.0, Predicted=42.0, Correct=False, Latent shape=torch.Size([6, 768])
[1182/1319] Label=Money & Pricing              Expected=10.0, Predicted=42.0, Correct=False, Latent shape=torch.Size([6, 768])
[1183/1319] Label=Arithmetic & Multi-step      Expected=12.0, Predicted=12.0, Correct=True, Latent shape=torch.Size([6, 768])
[1184/1319] Label=Percentages & Ratios         Expected=138.0, Predicted=132.365, Correct=False, Latent shape=torch.Size([6, 768])
[1185/1319] Label=Money & Pricing              Expected=7200.0, Predicted=7200.0, Correct=True, Latent shape=torch.Size([6, 768])
[1186/1319] Label=Money & Pricing              Expected=308.0, Predicted=308.0, Correct=True, Latent shape=torch.Size([6, 768])
[1187/1319] Label=Money & Pricing              Expected=2.0, Predicted=4.0, Correct=False, Latent shape=torch.Size([6, 768])
[1188/1319] Label=Arithmetic & Multi-step      Expected=16.0, Predicted=16.0, Correct=True, Latent shape=torch.Size([6, 768])
[1189/1319] Label=Money & Pricing              Expected=335.0, Predicted=325.0, Correct=False, Latent shape=torch.Size([6, 768])
[1190/1319] Label=Arithmetic & Multi-step      Expected=5.0, Predicted=5.0, Correct=True, Latent shape=torch.Size([6, 768])
[1191/1319] Label=Arithmetic & Multi-step      Expected=5.0, Predicted=10.0, Correct=False, Latent shape=torch.Size([6, 768])
[1192/1319] Label=Money & Pricing              Expected=1375.0, Predicted=325.0, Correct=False, Latent shape=torch.Size([6, 768])
[1193/1319] Label=Money & Pricing              Expected=482.0, Predicted=632.0, Correct=False, Latent shape=torch.Size([6, 768])
[1194/1319] Label=Money & Pricing              Expected=50.0, Predicted=42.0, Correct=False, Latent shape=torch.Size([6, 768])
[1195/1319] Label=Arithmetic & Multi-step      Expected=1490.0, Predicted=170.0, Correct=False, Latent shape=torch.Size([6, 768])
[1196/1319] Label=Rates & Speed                Expected=45.0, Predicted=75.0, Correct=False, Latent shape=torch.Size([6, 768])
[1197/1319] Label=Fractions & Decimals         Expected=75.0, Predicted=75.0, Correct=True, Latent shape=torch.Size([6, 768])
[1198/1319] Label=Money & Pricing              Expected=31.0, Predicted=31.5, Correct=False, Latent shape=torch.Size([6, 768])
[1199/1319] Label=Rates & Speed                Expected=30.0, Predicted=30.0, Correct=True, Latent shape=torch.Size([6, 768])
[1200/1319] Label=Money & Pricing              Expected=2050.0, Predicted=300.0, Correct=False, Latent shape=torch.Size([6, 768])
[1201/1319] Label=Money & Pricing              Expected=1800.0, Predicted=900.0, Correct=False, Latent shape=torch.Size([6, 768])
[1202/1319] Label=Arithmetic & Multi-step      Expected=42.0, Predicted=700.0, Correct=False, Latent shape=torch.Size([6, 768])
[1203/1319] Label=Money & Pricing              Expected=5.0, Predicted=5.0, Correct=True, Latent shape=torch.Size([6, 768])
[1204/1319] Label=Money & Pricing              Expected=221.0, Predicted=213.0, Correct=False, Latent shape=torch.Size([6, 768])
[1205/1319] Label=Money & Pricing              Expected=694.0, Predicted=754.0, Correct=False, Latent shape=torch.Size([6, 768])
[1206/1319] Label=Rates & Speed                Expected=655.0, Predicted=145.0, Correct=False, Latent shape=torch.Size([6, 768])
[1207/1319] Label=Percentages & Ratios         Expected=95.0, Predicted=12.5, Correct=False, Latent shape=torch.Size([6, 768])
[1208/1319] Label=Rates & Speed                Expected=410.0, Predicted=4.0, Correct=False, Latent shape=torch.Size([6, 768])
[1209/1319] Label=Percentages & Ratios         Expected=200.0, Predicted=200.0, Correct=True, Latent shape=torch.Size([6, 768])
[1210/1319] Label=Money & Pricing              Expected=2.0, Predicted=4.0, Correct=False, Latent shape=torch.Size([6, 768])
[1211/1319] Label=Arithmetic & Multi-step      Expected=16.0, Predicted=18.0, Correct=False, Latent shape=torch.Size([6, 768])
[1212/1319] Label=Money & Pricing              Expected=350.0, Predicted=350.0, Correct=True, Latent shape=torch.Size([6, 768])
[1213/1319] Label=Money & Pricing              Expected=350.0, Predicted=350.0, Correct=True, Latent shape=torch.Size([6, 768])
[1214/1319] Label=Fractions & Decimals         Expected=71.0, Predicted=71.0, Correct=True, Latent shape=torch.Size([6, 768])
[1215/1319] Label=Money & Pricing              Expected=104.0, Predicted=33.5, Correct=False, Latent shape=torch.Size([6, 768])
[1216/1319] Label=Arithmetic & Multi-step      Expected=1509.0, Predicted=5995.0, Correct=False, Latent shape=torch.Size([6, 768])
[1217/1319] Label=Arithmetic & Multi-step      Expected=13.0, Predicted=12.75, Correct=False, Latent shape=torch.Size([6, 768])
[1218/1319] Label=Fractions & Decimals         Expected=2125.0, Predicted=2375.0, Correct=False, Latent shape=torch.Size([6, 768])
[1219/1319] Label=Arithmetic & Multi-step      Expected=18.0, Predicted=18.0, Correct=True, Latent shape=torch.Size([6, 768])
[1220/1319] Label=Arithmetic & Multi-step      Expected=9.0, Predicted=102.0, Correct=False, Latent shape=torch.Size([6, 768])
[1221/1319] Label=Money & Pricing              Expected=100.0, Predicted=100.0, Correct=True, Latent shape=torch.Size([6, 768])
[1222/1319] Label=Arithmetic & Multi-step      Expected=250.0, Predicted=250.0, Correct=True, Latent shape=torch.Size([6, 768])
[1223/1319] Label=Arithmetic & Multi-step      Expected=70.0, Predicted=70.0, Correct=True, Latent shape=torch.Size([6, 768])
[1224/1319] Label=Money & Pricing              Expected=11.0, Predicted=12.0, Correct=False, Latent shape=torch.Size([6, 768])
[1225/1319] Label=Fractions & Decimals         Expected=5.0, Predicted=5.0, Correct=True, Latent shape=torch.Size([6, 768])
[1226/1319] Label=Money & Pricing              Expected=2280.0, Predicted=2420.0, Correct=False, Latent shape=torch.Size([6, 768])
[1227/1319] Label=Fractions & Decimals         Expected=53.0, Predicted=53.0, Correct=True, Latent shape=torch.Size([6, 768])
[1228/1319] Label=Fractions & Decimals         Expected=24.0, Predicted=18.0, Correct=False, Latent shape=torch.Size([6, 768])
[1229/1319] Label=Fractions & Decimals         Expected=16.0, Predicted=25.0, Correct=False, Latent shape=torch.Size([6, 768])
[1230/1319] Label=Rates & Speed                Expected=120.0, Predicted=120.0, Correct=True, Latent shape=torch.Size([6, 768])
[1231/1319] Label=Fractions & Decimals         Expected=3.0, Predicted=5.0, Correct=False, Latent shape=torch.Size([6, 768])
[1232/1319] Label=Percentages & Ratios         Expected=13.0, Predicted=13.0, Correct=True, Latent shape=torch.Size([6, 768])
[1233/1319] Label=Money & Pricing              Expected=6.0, Predicted=8.0, Correct=False, Latent shape=torch.Size([6, 768])
[1234/1319] Label=Arithmetic & Multi-step      Expected=48.0, Predicted=48.0, Correct=True, Latent shape=torch.Size([6, 768])
[1235/1319] Label=Rates & Speed                Expected=54.0, Predicted=0.0, Correct=False, Latent shape=torch.Size([6, 768])
[1236/1319] Label=Money & Pricing              Expected=5.0, Predicted=5.0, Correct=True, Latent shape=torch.Size([6, 768])
[1237/1319] Label=Percentages & Ratios         Expected=36.0, Predicted=36.0, Correct=True, Latent shape=torch.Size([6, 768])
[1238/1319] Label=Arithmetic & Multi-step      Expected=623.0, Predicted=607.0, Correct=False, Latent shape=torch.Size([6, 768])
[1239/1319] Label=Money & Pricing              Expected=255.0, Predicted=255.0, Correct=True, Latent shape=torch.Size([6, 768])
[1240/1319] Label=Arithmetic & Multi-step      Expected=2325.0, Predicted=14600.0, Correct=False, Latent shape=torch.Size([6, 768])
[1241/1319] Label=Money & Pricing              Expected=10.0, Predicted=10.0, Correct=True, Latent shape=torch.Size([6, 768])
[1242/1319] Label=Money & Pricing              Expected=1218.0, Predicted=1206.0, Correct=False, Latent shape=torch.Size([6, 768])
[1243/1319] Label=Arithmetic & Multi-step      Expected=150.0, Predicted=240.0, Correct=False, Latent shape=torch.Size([6, 768])
[1244/1319] Label=Money & Pricing              Expected=168.0, Predicted=168.0, Correct=True, Latent shape=torch.Size([6, 768])
[1245/1319] Label=Arithmetic & Multi-step      Expected=187.0, Predicted=187.0, Correct=True, Latent shape=torch.Size([6, 768])
[1246/1319] Label=Arithmetic & Multi-step      Expected=3360.0, Predicted=10080.0, Correct=False, Latent shape=torch.Size([6, 768])
[1247/1319] Label=Fractions & Decimals         Expected=7.0, Predicted=2.0, Correct=False, Latent shape=torch.Size([6, 768])
[1248/1319] Label=Percentages & Ratios         Expected=10.0, Predicted=110.0, Correct=False, Latent shape=torch.Size([6, 768])
[1249/1319] Label=Arithmetic & Multi-step      Expected=940.0, Predicted=940.0, Correct=True, Latent shape=torch.Size([6, 768])
[1250/1319] Label=Money & Pricing              Expected=75.0, Predicted=45.0, Correct=False, Latent shape=torch.Size([6, 768])
[1251/1319] Label=Rates & Speed                Expected=54.0, Predicted=6.0, Correct=False, Latent shape=torch.Size([6, 768])
[1252/1319] Label=Rates & Speed                Expected=60.0, Predicted=40.0, Correct=False, Latent shape=torch.Size([6, 768])
[1253/1319] Label=Arithmetic & Multi-step      Expected=250.0, Predicted=250.0, Correct=True, Latent shape=torch.Size([6, 768])
[1254/1319] Label=Arithmetic & Multi-step      Expected=2.0, Predicted=2.0, Correct=True, Latent shape=torch.Size([6, 768])
[1255/1319] Label=Percentages & Ratios         Expected=8.0, Predicted=16.0, Correct=False, Latent shape=torch.Size([6, 768])
[1256/1319] Label=Percentages & Ratios         Expected=10.0, Predicted=15.0, Correct=False, Latent shape=torch.Size([6, 768])
[1257/1319] Label=Rates & Speed                Expected=50.0, Predicted=50.0, Correct=True, Latent shape=torch.Size([6, 768])
[1258/1319] Label=Money & Pricing              Expected=2.0, Predicted=16.0, Correct=False, Latent shape=torch.Size([6, 768])
[1259/1319] Label=Money & Pricing              Expected=37.0, Predicted=40.0, Correct=False, Latent shape=torch.Size([6, 768])
[1260/1319] Label=Multiplication & Division    Expected=18.0, Predicted=40.0, Correct=False, Latent shape=torch.Size([6, 768])
[1261/1319] Label=Arithmetic & Multi-step      Expected=4.0, Predicted=6.0, Correct=False, Latent shape=torch.Size([6, 768])
[1262/1319] Label=Fractions & Decimals         Expected=22.0, Predicted=22.67, Correct=False, Latent shape=torch.Size([6, 768])
[1263/1319] Label=Percentages & Ratios         Expected=230.0, Predicted=230.0, Correct=True, Latent shape=torch.Size([6, 768])
[1264/1319] Label=Fractions & Decimals         Expected=975.0, Predicted=975.0, Correct=True, Latent shape=torch.Size([6, 768])
[1265/1319] Label=Money & Pricing              Expected=5.0, Predicted=5.0, Correct=True, Latent shape=torch.Size([6, 768])
[1266/1319] Label=Arithmetic & Multi-step      Expected=17.0, Predicted=23.0, Correct=False, Latent shape=torch.Size([6, 768])
[1267/1319] Label=Arithmetic & Multi-step      Expected=5.0, Predicted=6.0, Correct=False, Latent shape=torch.Size([6, 768])
[1268/1319] Label=Multiplication & Division    Expected=320.0, Predicted=360.0, Correct=False, Latent shape=torch.Size([6, 768])
[1269/1319] Label=Fractions & Decimals         Expected=11.0, Predicted=71.0, Correct=False, Latent shape=torch.Size([6, 768])
[1270/1319] Label=Percentages & Ratios         Expected=25.0, Predicted=25.0, Correct=True, Latent shape=torch.Size([6, 768])
[1271/1319] Label=Arithmetic & Multi-step      Expected=175.0, Predicted=155.0, Correct=False, Latent shape=torch.Size([6, 768])
[1272/1319] Label=Fractions & Decimals         Expected=8.0, Predicted=18.0, Correct=False, Latent shape=torch.Size([6, 768])
[1273/1319] Label=Percentages & Ratios         Expected=36.0, Predicted=36.0, Correct=True, Latent shape=torch.Size([6, 768])
[1274/1319] Label=Rates & Speed                Expected=8.0, Predicted=11.2, Correct=False, Latent shape=torch.Size([6, 768])
[1275/1319] Label=Money & Pricing              Expected=21.0, Predicted=31.0, Correct=False, Latent shape=torch.Size([6, 768])
[1276/1319] Label=Arithmetic & Multi-step      Expected=13.0, Predicted=16.0, Correct=False, Latent shape=torch.Size([6, 768])
[1277/1319] Label=Money & Pricing              Expected=34.0, Predicted=120.0, Correct=False, Latent shape=torch.Size([6, 768])
[1278/1319] Label=Percentages & Ratios         Expected=25.0, Predicted=250.0, Correct=False, Latent shape=torch.Size([6, 768])
[1279/1319] Label=Fractions & Decimals         Expected=273.0, Predicted=437.5, Correct=False, Latent shape=torch.Size([6, 768])
[1280/1319] Label=Arithmetic & Multi-step      Expected=4.0, Predicted=4.0, Correct=True, Latent shape=torch.Size([6, 768])
[1281/1319] Label=Fractions & Decimals         Expected=1800.0, Predicted=1440.0, Correct=False, Latent shape=torch.Size([6, 768])
[1282/1319] Label=Fractions & Decimals         Expected=63.0, Predicted=63.0, Correct=True, Latent shape=torch.Size([6, 768])
[1283/1319] Label=Money & Pricing              Expected=16.0, Predicted=16.0, Correct=True, Latent shape=torch.Size([6, 768])
[1284/1319] Label=Money & Pricing              Expected=192.0, Predicted=80.0, Correct=False, Latent shape=torch.Size([6, 768])
[1285/1319] Label=Fractions & Decimals         Expected=300.0, Predicted=300.0, Correct=True, Latent shape=torch.Size([6, 768])
[1286/1319] Label=Arithmetic & Multi-step      Expected=23.0, Predicted=14.0, Correct=False, Latent shape=torch.Size([6, 768])
[1287/1319] Label=Money & Pricing              Expected=60.0, Predicted=84.0, Correct=False, Latent shape=torch.Size([6, 768])
[1288/1319] Label=Arithmetic & Multi-step      Expected=-3.0, Predicted=11.0, Correct=False, Latent shape=torch.Size([6, 768])
[1289/1319] Label=Arithmetic & Multi-step      Expected=45.0, Predicted=45.0, Correct=True, Latent shape=torch.Size([6, 768])
[1290/1319] Label=Percentages & Ratios         Expected=220.0, Predicted=1630.0, Correct=False, Latent shape=torch.Size([6, 768])
[1291/1319] Label=Money & Pricing              Expected=7.0, Predicted=6.5, Correct=False, Latent shape=torch.Size([6, 768])
[1292/1319] Label=Money & Pricing              Expected=50.0, Predicted=50.0, Correct=True, Latent shape=torch.Size([6, 768])
[1293/1319] Label=Arithmetic & Multi-step      Expected=67.0, Predicted=69.0, Correct=False, Latent shape=torch.Size([6, 768])
[1294/1319] Label=Percentages & Ratios         Expected=64.0, Predicted=20.0, Correct=False, Latent shape=torch.Size([6, 768])
[1295/1319] Label=Arithmetic & Multi-step      Expected=130000.0, Predicted=13000.0, Correct=False, Latent shape=torch.Size([6, 768])
[1296/1319] Label=Arithmetic & Multi-step      Expected=100.0, Predicted=100.0, Correct=True, Latent shape=torch.Size([6, 768])
[1297/1319] Label=Money & Pricing              Expected=800.0, Predicted=1050.0, Correct=False, Latent shape=torch.Size([6, 768])
[1298/1319] Label=Arithmetic & Multi-step      Expected=25.0, Predicted=7.8125, Correct=False, Latent shape=torch.Size([6, 768])
[1299/1319] Label=Percentages & Ratios         Expected=40000.0, Predicted=140000.0, Correct=False, Latent shape=torch.Size([6, 768])
[1300/1319] Label=Arithmetic & Multi-step      Expected=7.0, Predicted=12.0, Correct=False, Latent shape=torch.Size([6, 768])
[1301/1319] Label=Money & Pricing              Expected=2880000.0, Predicted=4800000.0, Correct=False, Latent shape=torch.Size([6, 768])
[1302/1319] Label=Percentages & Ratios         Expected=10.0, Predicted=15.0, Correct=False, Latent shape=torch.Size([6, 768])
[1303/1319] Label=Money & Pricing              Expected=272.0, Predicted=784.0, Correct=False, Latent shape=torch.Size([6, 768])
[1304/1319] Label=Rates & Speed                Expected=16.0, Predicted=16.0, Correct=True, Latent shape=torch.Size([6, 768])
