======================================================================
Latent COT Dynamical Systems Analysis
======================================================================
Output directory: results\codi_gpt2\20260416_010237

[Step 1] Loading model...
 Loading weights:   0%|          | 0/154 [00:00<?, ?it/s] Loading weights: 100%|##########| 154/154 [00:00<00:00, 10216.74it/s]
Warning: You are sending unauthenticated requests to the HF Hub. Please set a HF_TOKEN to enable higher rate limits and faster downloads.
Passing `generation_config` together with generation-related arguments=({'num_return_sequences', 'use_cache'}) is deprecated and will be removed in future versions. Please pass either a `generation_config` object OR all generation parameters explicitly, but not both.
Loaded codi model from checkpoints/codi

[Step 2] Running inference on dataset...

GSM8K concept distribution (full train+test split, 8792 rows):
  Geometry                      : 210
  Rates & Speed                 : 675
  Percentages & Ratios          : 1266
  Money & Pricing               : 2741
  Fractions & Decimals          : 1045
  Multiplication & Division     : 224
  Arithmetic & Multi-step       : 2631
  WARNING: concept 'Geometry' has only 210 samples (quota=2858); using all 210
  WARNING: concept 'Rates & Speed' has only 675 samples (quota=2857); using all 675
  WARNING: concept 'Percentages & Ratios' has only 1266 samples (quota=2857); using all 1266
  WARNING: concept 'Money & Pricing' has only 2741 samples (quota=2857); using all 2741
  WARNING: concept 'Fractions & Decimals' has only 1045 samples (quota=2857); using all 1045
  WARNING: concept 'Multiplication & Division' has only 224 samples (quota=2857); using all 224
  WARNING: concept 'Arithmetic & Multi-step' has only 2631 samples (quota=2857); using all 2631

Stratified sample counts (total=8792):
  Geometry                      : 210
  Rates & Speed                 : 675
  Percentages & Ratios          : 1266
  Money & Pricing               : 2741
  Fractions & Decimals          : 1045
  Multiplication & Division     : 224
  Arithmetic & Multi-step       : 2631
[1/8792] Label=Arithmetic & Multi-step      Expected=7.0, Predicted=2.0, Correct=False, Latent shape=torch.Size([6, 768])
[2235/8792] Label=Percentages & Ratios         Expected=50.0, Predicted=210.0, Correct=False, Latent shape=torch.Size([6, 768])
[2236/8792] Label=Arithmetic & Multi-step      Expected=26.0, Predicted=10.0, Correct=False, Latent shape=torch.Size([6, 768])
[2237/8792] Label=Percentages & Ratios         Expected=720.0, Predicted=480.0, Correct=False, Latent shape=torch.Size([6, 768])
[2238/8792] Label=Percentages & Ratios         Expected=60.0, Predicted=60.0, Correct=True, Latent shape=torch.Size([6, 768])
[2239/8792] Label=Arithmetic & Multi-step      Expected=6.0, Predicted=6.0, Correct=True, Latent shape=torch.Size([6, 768])
[2240/8792] Label=Arithmetic & Multi-step      Expected=7.0, Predicted=7.0, Correct=True, Latent shape=torch.Size([6, 768])
[2241/8792] Label=Percentages & Ratios         Expected=26.0, Predicted=31.0, Correct=False, Latent shape=torch.Size([6, 768])
[2242/8792] Label=Fractions & Decimals         Expected=7.0, Predicted=7.0, Correct=True, Latent shape=torch.Size([6, 768])
[2243/8792] Label=Money & Pricing              Expected=45.0, Predicted=45.0, Correct=True, Latent shape=torch.Size([6, 768])
[2244/8792] Label=Rates & Speed                Expected=400.0, Predicted=800.0, Correct=False, Latent shape=torch.Size([6, 768])
[2245/8792] Label=Arithmetic & Multi-step      Expected=98.0, Predicted=119.0, Correct=False, Latent shape=torch.Size([6, 768])
[2246/8792] Label=Arithmetic & Multi-step      Expected=100.0, Predicted=100.0, Correct=True, Latent shape=torch.Size([6, 768])
[2247/8792] Label=Rates & Speed                Expected=320.0, Predicted=320.0, Correct=True, Latent shape=torch.Size([6, 768])
[2248/8792] Label=Money & Pricing              Expected=600.0, Predicted=600.0, Correct=True, Latent shape=torch.Size([6, 768])
[2249/8792] Label=Multiplication & Division    Expected=45.0, Predicted=45.0, Correct=True, Latent shape=torch.Size([6, 768])
[2250/8792] Label=Money & Pricing              Expected=360.0, Predicted=225.0, Correct=False, Latent shape=torch.Size([6, 768])
[2251/8792] Label=Arithmetic & Multi-step      Expected=66.0, Predicted=66.0, Correct=True, Latent shape=torch.Size([6, 768])
[2252/8792] Label=Percentages & Ratios         Expected=40.0, Predicted=40.0, Correct=True, Latent shape=torch.Size([6, 768])
[2253/8792] Label=Fractions & Decimals         Expected=28.0, Predicted=28.0, Correct=True, Latent shape=torch.Size([6, 768])
[2254/8792] Label=Arithmetic & Multi-step      Expected=134.0, Predicted=204.0, Correct=False, Latent shape=torch.Size([6, 768])
[2255/8792] Label=Arithmetic & Multi-step      Expected=9.0, Predicted=9.0, Correct=True, Latent shape=torch.Size([6, 768])
[2256/8792] Label=Money & Pricing              Expected=110.0, Predicted=110.0, Correct=True, Latent shape=torch.Size([6, 768])
[2257/8792] Label=Money & Pricing              Expected=640.0, Predicted=560.0, Correct=False, Latent shape=torch.Size([6, 768])
[2258/8792] Label=Rates & Speed                Expected=50.0, Predicted=37.5, Correct=False, Latent shape=torch.Size([6, 768])
[2259/8792] Label=Money & Pricing              Expected=10.0, Predicted=10.0, Correct=True, Latent shape=torch.Size([6, 768])
[2260/8792] Label=Money & Pricing              Expected=95.0, Predicted=195.0, Correct=False, Latent shape=torch.Size([6, 768])
[2261/8792] Label=Money & Pricing              Expected=1.0, Predicted=9.0, Correct=False, Latent shape=torch.Size([6, 768])
[2262/8792] Label=Money & Pricing              Expected=125.0, Predicted=125.0, Correct=True, Latent shape=torch.Size([6, 768])
[2263/8792] Label=Money & Pricing              Expected=11.0, Predicted=1.0, Correct=False, Latent shape=torch.Size([6, 768])
[2264/8792] Label=Geometry                     Expected=12.0, Predicted=12.0, Correct=True, Latent shape=torch.Size([6, 768])
[2265/8792] Label=Money & Pricing              Expected=1050.0, Predicted=1050.0, Correct=True, Latent shape=torch.Size([6, 768])
[2266/8792] Label=Arithmetic & Multi-step      Expected=7.0, Predicted=7.0, Correct=True, Latent shape=torch.Size([6, 768])
[2267/8792] Label=Percentages & Ratios         Expected=184.0, Predicted=224.0, Correct=False, Latent shape=torch.Size([6, 768])
[2268/8792] Label=Arithmetic & Multi-step      Expected=47.0, Predicted=47.0, Correct=True, Latent shape=torch.Size([6, 768])
[2269/8792] Label=Money & Pricing              Expected=10.0, Predicted=10.0, Correct=True, Latent shape=torch.Size([6, 768])
[2270/8792] Label=Arithmetic & Multi-step      Expected=420.0, Predicted=420.0, Correct=True, Latent shape=torch.Size([6, 768])
[2271/8792] Label=Percentages & Ratios         Expected=18.0, Predicted=17.55, Correct=False, Latent shape=torch.Size([6, 768])
[2272/8792] Label=Arithmetic & Multi-step      Expected=1000.0, Predicted=1000.0, Correct=True, Latent shape=torch.Size([6, 768])
[2273/8792] Label=Percentages & Ratios         Expected=230.0, Predicted=220.0, Correct=False, Latent shape=torch.Size([6, 768])
[2274/8792] Label=Arithmetic & Multi-step      Expected=66.0, Predicted=66.0, Correct=True, Latent shape=torch.Size([6, 768])
[2275/8792] Label=Fractions & Decimals         Expected=10.0, Predicted=10.0, Correct=True, Latent shape=torch.Size([6, 768])
[2276/8792] Label=Percentages & Ratios         Expected=660.0, Predicted=660.0, Correct=True, Latent shape=torch.Size([6, 768])
[2277/8792] Label=Percentages & Ratios         Expected=2460.0, Predicted=1400.0, Correct=False, Latent shape=torch.Size([6, 768])
[2278/8792] Label=Rates & Speed                Expected=168.0, Predicted=22.0, Correct=False, Latent shape=torch.Size([6, 768])
[2279/8792] Label=Rates & Speed                Expected=525.0, Predicted=525.0, Correct=True, Latent shape=torch.Size([6, 768])
[2280/8792] Label=Rates & Speed                Expected=300.0, Predicted=300.0, Correct=True, Latent shape=torch.Size([6, 768])
[2281/8792] Label=Arithmetic & Multi-step      Expected=40.0, Predicted=40.0, Correct=True, Latent shape=torch.Size([6, 768])
[2282/8792] Label=Percentages & Ratios         Expected=51.0, Predicted=51.0, Correct=True, Latent shape=torch.Size([6, 768])
[2283/8792] Label=Geometry                     Expected=31250.0, Predicted=625.0, Correct=False, Latent shape=torch.Size([6, 768])
[2284/8792] Label=Rates & Speed                Expected=2700.0, Predicted=2750.0, Correct=False, Latent shape=torch.Size([6, 768])
[2285/8792] Label=Percentages & Ratios         Expected=130.0, Predicted=130.0, Correct=True, Latent shape=torch.Size([6, 768])
[2286/8792] Label=Money & Pricing              Expected=294.0, Predicted=912.0, Correct=False, Latent shape=torch.Size([6, 768])
[2287/8792] Label=Arithmetic & Multi-step      Expected=65.0, Predicted=65.0, Correct=True, Latent shape=torch.Size([6, 768])
[2288/8792] Label=Money & Pricing              Expected=100.0, Predicted=100.0, Correct=True, Latent shape=torch.Size([6, 768])
[2289/8792] Label=Money & Pricing              Expected=9220.0, Predicted=10620.0, Correct=False, Latent shape=torch.Size([6, 768])
[2290/8792] Label=Arithmetic & Multi-step      Expected=328.0, Predicted=612.0, Correct=False, Latent shape=torch.Size([6, 768])
[2291/8792] Label=Arithmetic & Multi-step      Expected=6.0, Predicted=6.0, Correct=True, Latent shape=torch.Size([6, 768])
[2292/8792] Label=Rates & Speed                Expected=108.0, Predicted=108.0, Correct=True, Latent shape=torch.Size([6, 768])
[2293/8792] Label=Arithmetic & Multi-step      Expected=24.0, Predicted=12.0, Correct=False, Latent shape=torch.Size([6, 768])
[2294/8792] Label=Arithmetic & Multi-step      Expected=84.0, Predicted=84.0, Correct=True, Latent shape=torch.Size([6, 768])
[2295/8792] Label=Money & Pricing              Expected=16.0, Predicted=12.0, Correct=False, Latent shape=torch.Size([6, 768])
[2296/8792] Label=Multiplication & Division    Expected=42.0, Predicted=42.0, Correct=True, Latent shape=torch.Size([6, 768])
[2297/8792] Label=Money & Pricing              Expected=290.0, Predicted=370.0, Correct=False, Latent shape=torch.Size([6, 768])
[2298/8792] Label=Rates & Speed                Expected=160.0, Predicted=160.0, Correct=True, Latent shape=torch.Size([6, 768])
[2299/8792] Label=Fractions & Decimals         Expected=70.0, Predicted=80.0, Correct=False, Latent shape=torch.Size([6, 768])
[2300/8792] Label=Money & Pricing              Expected=17.0, Predicted=23.0, Correct=False, Latent shape=torch.Size([6, 768])
[2301/8792] Label=Money & Pricing              Expected=90.0, Predicted=90.0, Correct=True, Latent shape=torch.Size([6, 768])
[2302/8792] Label=Arithmetic & Multi-step      Expected=15.0, Predicted=21.0, Correct=False, Latent shape=torch.Size([6, 768])
[2303/8792] Label=Percentages & Ratios         Expected=2888.0, Predicted=2688.0, Correct=False, Latent shape=torch.Size([6, 768])
[2304/8792] Label=Arithmetic & Multi-step      Expected=38.0, Predicted=38.0, Correct=True, Latent shape=torch.Size([6, 768])
[2305/8792] Label=Arithmetic & Multi-step      Expected=30.0, Predicted=30.0, Correct=True, Latent shape=torch.Size([6, 768])
[2306/8792] Label=Percentages & Ratios         Expected=195.0, Predicted=195.0, Correct=True, Latent shape=torch.Size([6, 768])
[2307/8792] Label=Money & Pricing              Expected=35.0, Predicted=35.0, Correct=True, Latent shape=torch.Size([6, 768])
[2308/8792] Label=Fractions & Decimals         Expected=41.0, Predicted=41.0, Correct=True, Latent shape=torch.Size([6, 768])
[2309/8792] Label=Fractions & Decimals         Expected=1080.0, Predicted=1080.0, Correct=True, Latent shape=torch.Size([6, 768])
[2310/8792] Label=Arithmetic & Multi-step      Expected=7.0, Predicted=12.0, Correct=False, Latent shape=torch.Size([6, 768])
[2311/8792] Label=Arithmetic & Multi-step      Expected=15.0, Predicted=15.0, Correct=True, Latent shape=torch.Size([6, 768])
[2312/8792] Label=Money & Pricing              Expected=97.0, Predicted=97.0, Correct=True, Latent shape=torch.Size([6, 768])
[2313/8792] Label=Arithmetic & Multi-step      Expected=320.0, Predicted=320.0, Correct=True, Latent shape=torch.Size([6, 768])
[2314/8792] Label=Rates & Speed                Expected=36.0, Predicted=36.0, Correct=True, Latent shape=torch.Size([6, 768])
[2315/8792] Label=Fractions & Decimals         Expected=129.0, Predicted=120.0, Correct=False, Latent shape=torch.Size([6, 768])
[2316/8792] Label=Money & Pricing              Expected=6.0, Predicted=6.0, Correct=True, Latent shape=torch.Size([6, 768])
[2317/8792] Label=Percentages & Ratios         Expected=570.0, Predicted=570.0, Correct=True, Latent shape=torch.Size([6, 768])
[2318/8792] Label=Money & Pricing              Expected=30.0, Predicted=30.0, Correct=True, Latent shape=torch.Size([6, 768])
[2319/8792] Label=Arithmetic & Multi-step      Expected=5.0, Predicted=5.0, Correct=True, Latent shape=torch.Size([6, 768])
[2320/8792] Label=Money & Pricing              Expected=5.0, Predicted=35.0, Correct=False, Latent shape=torch.Size([6, 768])
[2321/8792] Label=Fractions & Decimals         Expected=32.0, Predicted=32.0, Correct=True, Latent shape=torch.Size([6, 768])
[2322/8792] Label=Percentages & Ratios         Expected=1000.0, Predicted=1000.0, Correct=True, Latent shape=torch.Size([6, 768])
[2323/8792] Label=Percentages & Ratios         Expected=200.0, Predicted=200.0, Correct=True, Latent shape=torch.Size([6, 768])
[2324/8792] Label=Percentages & Ratios         Expected=15.0, Predicted=15.0, Correct=True, Latent shape=torch.Size([6, 768])
[2325/8792] Label=Arithmetic & Multi-step      Expected=74.0, Predicted=74.0, Correct=True, Latent shape=torch.Size([6, 768])
[2326/8792] Label=Fractions & Decimals         Expected=24.0, Predicted=32.0, Correct=False, Latent shape=torch.Size([6, 768])
[2327/8792] Label=Arithmetic & Multi-step      Expected=16.0, Predicted=16.0, Correct=True, Latent shape=torch.Size([6, 768])
[2328/8792] Label=Percentages & Ratios         Expected=112.0, Predicted=112.0, Correct=True, Latent shape=torch.Size([6, 768])
[2329/8792] Label=Arithmetic & Multi-step      Expected=480.0, Predicted=480.0, Correct=True, Latent shape=torch.Size([6, 768])
[2330/8792] Label=Multiplication & Division    Expected=11.0, Predicted=11.0, Correct=True, Latent shape=torch.Size([6, 768])
[2331/8792] Label=Arithmetic & Multi-step      Expected=10.0, Predicted=10.0, Correct=True, Latent shape=torch.Size([6, 768])
[2332/8792] Label=Percentages & Ratios         Expected=26.0, Predicted=26.0, Correct=True, Latent shape=torch.Size([6, 768])
[2333/8792] Label=Arithmetic & Multi-step      Expected=4.0, Predicted=4.0, Correct=True, Latent shape=torch.Size([6, 768])
[2334/8792] Label=Money & Pricing              Expected=12.0, Predicted=12.0, Correct=True, Latent shape=torch.Size([6, 768])
[2335/8792] Label=Arithmetic & Multi-step      Expected=50.0, Predicted=38.0, Correct=False, Latent shape=torch.Size([6, 768])
[2336/8792] Label=Arithmetic & Multi-step      Expected=66.0, Predicted=66.0, Correct=True, Latent shape=torch.Size([6, 768])
[2337/8792] Label=Arithmetic & Multi-step      Expected=26.0, Predicted=13.0, Correct=False, Latent shape=torch.Size([6, 768])
[2338/8792] Label=Money & Pricing              Expected=150.0, Predicted=150.0, Correct=True, Latent shape=torch.Size([6, 768])
[2339/8792] Label=Money & Pricing              Expected=3.0, Predicted=3.0, Correct=True, Latent shape=torch.Size([6, 768])
[2340/8792] Label=Arithmetic & Multi-step      Expected=135.0, Predicted=143.0, Correct=False, Latent shape=torch.Size([6, 768])
[2341/8792] Label=Percentages & Ratios         Expected=110.0, Predicted=110.0, Correct=True, Latent shape=torch.Size([6, 768])
[2342/8792] Label=Money & Pricing              Expected=552.0, Predicted=528.0, Correct=False, Latent shape=torch.Size([6, 768])
[2343/8792] Label=Arithmetic & Multi-step      Expected=75.0, Predicted=75.0, Correct=True, Latent shape=torch.Size([6, 768])
[2344/8792] Label=Rates & Speed                Expected=36000.0, Predicted=360000.0, Correct=False, Latent shape=torch.Size([6, 768])
[2345/8792] Label=Fractions & Decimals         Expected=25.0, Predicted=20.0, Correct=False, Latent shape=torch.Size([6, 768])
[2346/8792] Label=Rates & Speed                Expected=2340.0, Predicted=3580.0, Correct=False, Latent shape=torch.Size([6, 768])
[2347/8792] Label=Money & Pricing              Expected=88.0, Predicted=80.0, Correct=False, Latent shape=torch.Size([6, 768])
[2348/8792] Label=Arithmetic & Multi-step      Expected=484.0, Predicted=590.0, Correct=False, Latent shape=torch.Size([6, 768])
[2349/8792] Label=Fractions & Decimals         Expected=120.0, Predicted=120.0, Correct=True, Latent shape=torch.Size([6, 768])
[2350/8792] Label=Percentages & Ratios         Expected=7200.0, Predicted=3200.0, Correct=False, Latent shape=torch.Size([6, 768])
[2351/8792] Label=Money & Pricing              Expected=45.0, Predicted=45.0, Correct=True, Latent shape=torch.Size([6, 768])
[2352/8792] Label=Fractions & Decimals         Expected=2125.0, Predicted=2125.0, Correct=True, Latent shape=torch.Size([6, 768])
[2353/8792] Label=Percentages & Ratios         Expected=84.0, Predicted=84.0, Correct=True, Latent shape=torch.Size([6, 768])
[2354/8792] Label=Arithmetic & Multi-step      Expected=4.0, Predicted=4.0, Correct=True, Latent shape=torch.Size([6, 768])
[2355/8792] Label=Arithmetic & Multi-step      Expected=227.0, Predicted=161.0, Correct=False, Latent shape=torch.Size([6, 768])
[2356/8792] Label=Percentages & Ratios         Expected=19.0, Predicted=19.0, Correct=True, Latent shape=torch.Size([6, 768])
[2357/8792] Label=Arithmetic & Multi-step      Expected=49.0, Predicted=28.0, Correct=False, Latent shape=torch.Size([6, 768])
[2358/8792] Label=Percentages & Ratios         Expected=163.0, Predicted=161.0, Correct=False, Latent shape=torch.Size([6, 768])
[2359/8792] Label=Fractions & Decimals         Expected=330.0, Predicted=542.5, Correct=False, Latent shape=torch.Size([6, 768])
[2360/8792] Label=Percentages & Ratios         Expected=369.0, Predicted=29.0, Correct=False, Latent shape=torch.Size([6, 768])
[2361/8792] Label=Percentages & Ratios         Expected=250.0, Predicted=250.0, Correct=True, Latent shape=torch.Size([6, 768])
[2362/8792] Label=Fractions & Decimals         Expected=35.0, Predicted=50.0, Correct=False, Latent shape=torch.Size([6, 768])
[2363/8792] Label=Money & Pricing              Expected=5.0, Predicted=5.0, Correct=True, Latent shape=torch.Size([6, 768])
[2364/8792] Label=Money & Pricing              Expected=15.0, Predicted=15.0, Correct=True, Latent shape=torch.Size([6, 768])
[2365/8792] Label=Money & Pricing              Expected=104.0, Predicted=65.0, Correct=False, Latent shape=torch.Size([6, 768])
[2366/8792] Label=Percentages & Ratios         Expected=120.0, Predicted=120.0, Correct=True, Latent shape=torch.Size([6, 768])
[2367/8792] Label=Arithmetic & Multi-step      Expected=82.0, Predicted=82.0, Correct=True, Latent shape=torch.Size([6, 768])
[2368/8792] Label=Fractions & Decimals         Expected=5500.0, Predicted=5500.0, Correct=True, Latent shape=torch.Size([6, 768])
[2369/8792] Label=Geometry                     Expected=9474.0, Predicted=9308.0, Correct=False, Latent shape=torch.Size([6, 768])
[2370/8792] Label=Money & Pricing              Expected=70.0, Predicted=70.0, Correct=True, Latent shape=torch.Size([6, 768])
[2371/8792] Label=Fractions & Decimals         Expected=40.0, Predicted=40.0, Correct=True, Latent shape=torch.Size([6, 768])
[2372/8792] Label=Money & Pricing              Expected=10.0, Predicted=10.0, Correct=True, Latent shape=torch.Size([6, 768])
